wl,n,k
3.5217,4.5919,6.6634
3.5047,4.5919,6.639
3.4878,4.5919,6.6149
3.471,4.5919,6.591
3.4543,4.5919,6.5673
3.4376,4.5918,6.5438
3.421,4.5917,6.5205
3.4045,4.5915,6.4975
3.3881,4.5913,6.4747
3.3718,4.5911,6.452
3.3555,4.5908,6.4296
3.3394,4.5904,6.4074
3.3233,4.5901,6.3854
3.3072,4.5896,6.3636
3.2913,4.5892,6.342
3.2754,4.5886,6.3207
3.2596,4.5881,6.2995
3.2439,4.5874,6.2785
3.2283,4.5868,6.2576
3.2127,4.586,6.237
3.1972,4.5852,6.2166
3.1818,4.5844,6.1964
3.1665,4.5835,6.1763
3.1512,4.5826,6.1564
3.136,4.5816,6.1367
3.1209,4.5805,6.1172
3.1058,4.5794,6.0979
3.0909,4.5782,6.0788
3.076,4.577,6.0598
3.0611,4.5757,6.041
3.0464,4.5744,6.0223
3.0317,4.573,6.0038
3.0171,4.5715,5.9855
3.0025,4.57,5.9674
2.988,4.5684,5.9494
2.9736,4.5667,5.9316
2.9593,4.565,5.9139
2.945,4.5632,5.8964
2.9308,4.5614,5.8791
2.9167,4.5595,5.8619
2.9026,4.5575,5.8448
2.8886,4.5555,5.8279
2.8747,4.5534,5.8112
2.8608,4.5512,5.7946
2.8471,4.549,5.7781
2.8333,4.5467,5.7618
2.8197,4.5444,5.7456
2.8061,4.542,5.7296
2.7925,4.5395,5.7137
2.7791,4.5369,5.6979
2.7657,4.5343,5.6823
2.7523,4.5317,5.6668
2.7391,4.5289,5.6514
2.7259,4.5261,5.6362
2.7127,4.5232,5.6211
2.6996,4.5203,5.6061
2.6866,4.5173,5.5912
2.6737,4.5142,5.5765
2.6608,4.5111,5.5619
2.648,4.5079,5.5474
2.6352,4.5047,5.533
2.6225,4.5013,5.5187
2.6098,4.498,5.5046
2.5973,4.4945,5.4905
2.5847,4.491,5.4766
2.5723,4.4874,5.4628
2.5599,4.4838,5.4491
2.5475,4.4801,5.4355
2.5352,4.4763,5.422
2.523,4.4725,5.4086
2.5109,4.4686,5.3953
2.4987,4.4646,5.3821
2.4867,4.4606,5.369
2.4747,4.4565,5.356
2.4628,4.4524,5.3431
2.4509,4.4482,5.3303
2.4391,4.4439,5.3176
2.4273,4.4396,5.305
2.4156,4.4352,5.2925
2.404,4.4308,5.2801
2.3924,4.4263,5.2678
2.3809,4.4217,5.2555
2.3694,4.4171,5.2434
2.3579,4.4124,5.2313
2.3466,4.4077,5.2193
2.3353,4.4029,5.2074
2.324,4.398,5.1956
2.3128,4.3931,5.1839
2.3017,4.3881,5.1722
2.2906,4.3831,5.1607
2.2795,4.378,5.1492
2.2685,4.3729,5.1378
2.2576,4.3677,5.1264
2.2467,4.3624,5.1152
2.2359,4.3571,5.104
2.2251,4.3518,5.0929
2.2144,4.3464,5.0818
2.2037,4.3409,5.0709
2.1931,4.3354,5.06
2.1825,4.3298,5.0492
2.172,4.3242,5.0384
2.1615,4.3185,5.0277
2.1511,4.3128,5.0171
2.1407,4.307,5.0066
2.1304,4.3012,4.9961
2.1201,4.2953,4.9857
2.1099,4.2894,4.9753
2.0997,4.2834,4.965
2.0896,4.2773,4.9548
2.0795,4.2713,4.9446
2.0695,4.2651,4.9345
2.0595,4.259,4.9245
2.0496,4.2527,4.9145
2.0397,4.2465,4.9046
2.0299,4.2402,4.8947
2.0201,4.2338,4.8849
2.0103,4.2274,4.8751
2.0006,4.2209,4.8654
1.991,4.2144,4.8558
1.9814,4.2079,4.8462
1.9718,4.2013,4.8366
1.9623,4.1947,4.8272
1.9529,4.188,4.8177
1.9435,4.1813,4.8084
1.9341,4.1745,4.799
1.9248,4.1677,4.7897
1.9155,4.1608,4.7805
1.9062,4.1539,4.7713
1.8971,4.147,4.7622
1.8879,4.14,4.7531
1.8788,4.133,4.7441
1.8697,4.126,4.7351
1.8607,4.1189,4.7262
1.8518,4.1117,4.7173
1.8428,4.1046,4.7084
1.8339,4.0974,4.6996
1.8251,4.0901,4.6909
1.8163,4.0828,4.6821
1.8075,4.0755,4.6735
1.7988,4.0681,4.6648
1.7902,4.0607,4.6563
1.7815,4.0533,4.6477
1.7729,4.0458,4.6392
1.7644,4.0383,4.6307
1.7559,4.0307,4.6223
1.7474,4.0232,4.6139
1.739,4.0155,4.6056
1.7306,4.0079,4.5973
1.7223,4.0002,4.589
1.714,3.9925,4.5808
1.7057,3.9847,4.5726
1.6975,3.9769,4.5644
1.6893,3.9691,4.5563
1.6811,3.9612,4.5482
1.673,3.9533,4.5402
1.665,3.9454,4.5322
1.6569,3.9375,4.5242
1.649,3.9295,4.5162
1.641,3.9215,4.5083
1.6331,3.9134,4.5005
1.6252,3.9053,4.4926
1.6174,3.8972,4.4848
1.6096,3.8891,4.477
1.6018,3.8809,4.4693
1.5941,3.8727,4.4616
1.5864,3.8644,4.4539
1.5788,3.8562,4.4462
1.5712,3.8479,4.4386
1.5636,3.8395,4.431
1.556,3.8312,4.4235
1.5485,3.8228,4.4159
