wl,n
0.38902,1.6945
0.3875,1.6904
0.38599,1.6863
0.38448,1.6821
0.38298,1.678
0.38148,1.6739
0.37999,1.6698
0.3785,1.6658
0.37702,1.6617
0.37555,1.6577
0.37408,1.6536
0.37262,1.6496
0.37116,1.6456
0.36971,1.6416
0.36827,1.6376
0.36683,1.6337
0.3654,1.6298
0.36397,1.6258
0.36254,1.6219
0.36113,1.6181
0.35972,1.6142
0.35831,1.6104
0.35691,1.6066
0.35552,1.6028
0.35413,1.5991
0.35274,1.5954
0.35136,1.5917
0.34999,1.588
0.34862,1.5844
0.34726,1.5808
0.3459,1.5772
0.34455,1.5737
0.3432,1.5702
0.34186,1.5668
0.34053,1.5633
0.3392,1.56
0.33787,1.5566
0.33655,1.5533
0.33523,1.55
0.33392,1.5468
0.33262,1.5436
0.33132,1.5405
0.33002,1.5374
0.32873,1.5343
0.32745,1.5313
0.32617,1.5284
0.32489,1.5255
0.32362,1.5226
0.32236,1.5198
0.3211,1.517
0.31985,1.5143
0.3186,1.5117
0.31735,1.5091
0.31611,1.5065
0.31487,1.504
0.31364,1.5016
0.31242,1.4992
0.3112,1.4969
0.30998,1.4946
0.30877,1.4924
0.30756,1.4903
0.30636,1.4882
0.30516,1.4862
0.30397,1.4842
0.30278,1.4823
0.3016,1.4805
0.30042,1.4787
0.29925,1.477
0.29808,1.4753
0.29691,1.4738
0.29575,1.4723
0.2946,1.4708
0.29344,1.4694
0.2923,1.4681
0.29115,1.4669
0.29002,1.4657
0.28888,1.4646
0.28775,1.4635
0.28663,1.4626
0.28551,1.4617
0.28439,1.4608
0.28328,1.4601
0.28217,1.4594
0.28107,1.4587
0.27997,1.4582
0.27888,1.4577
0.27779,1.4573
0.2767,1.4569
0.27562,1.4567
0.27455,1.4564
0.27347,1.4563
0.2724,1.4562
0.27134,1.4562
0.27028,1.4563
0.26922,1.4565
0.26817,1.4567
0.26712,1.4569
0.26608,1.4573
0.26504,1.4577
0.264,1.4582
0.26297,1.4587
0.26194,1.4594
0.26092,1.46
0.2599,1.4608
0.25888,1.4616
0.25787,1.4625
0.25686,1.4634
0.25586,1.4644
0.25486,1.4655
0.25386,1.4666
0.25287,1.4678
0.25188,1.469
0.2509,1.4703
0.24992,1.4717
0.24894,1.4731
0.24797,1.4745

wl,k
12.398,45.452
12.35,45.319
12.302,45.187
12.254,45.055
12.206,44.923
12.158,44.791
12.111,44.659
12.063,44.528
12.016,44.396
11.969,44.265
11.922,44.134
11.876,44.003
11.829,43.872
11.783,43.741
11.737,43.611
11.691,43.48
11.645,43.35
11.6,43.22
11.555,43.09
11.509,42.96
11.464,42.83
11.42,42.701
11.375,42.571
11.331,42.442
11.286,42.313
11.242,42.184
11.198,42.055
11.154,41.926
11.111,41.798
11.067,41.669
11.024,41.541
10.981,41.413
10.938,41.285
10.895,41.157
10.853,41.03
10.81,40.902
10.768,40.775
10.726,40.648
10.684,40.521
10.642,40.395
10.601,40.268
10.559,40.142
10.518,40.015
10.477,39.889
10.436,39.763
10.395,39.638
10.355,39.512
10.314,39.387
10.274,39.262
10.234,39.137
10.194,39.012
10.154,38.887
10.114,38.763
10.075,38.638
10.035,38.514
9.9961,38.39
9.957,38.266
9.9181,38.143
9.8793,38.019
9.8407,37.896
9.8023,37.773
9.7639,37.65
9.7258,37.528
9.6878,37.405
9.6499,37.283
9.6122,37.161
9.5746,37.039
9.5372,36.917
9.4999,36.796
9.4628,36.675
9.4258,36.554
9.389,36.433
9.3523,36.312
9.3157,36.191
9.2793,36.071
9.2431,35.951
9.2069,35.831
9.171,35.711
9.1351,35.592
9.0994,35.473
9.0638,35.353
9.0284,35.235
8.9931,35.116
8.958,34.997
8.923,34.879
8.8881,34.761
8.8534,34.643
8.8188,34.525
8.7843,34.408
8.75,34.291
8.7158,34.174
8.6817,34.057
8.6478,33.94
8.614,33.824
8.5803,33.708
8.5468,33.592
8.5134,33.476
8.4801,33.36
8.447,33.245
8.4139,33.13
8.3811,33.015
8.3483,32.9
8.3157,32.786
8.2832,32.671
8.2508,32.557
8.2186,32.443
8.1864,32.33
8.1544,32.216
8.1226,32.103
8.0908,31.99
8.0592,31.878
8.0277,31.765
7.9963,31.653
7.9651,31.541
7.934,31.429
7.9029,31.317
7.8721,31.206
7.8413,31.095
7.8106,30.984
7.7801,30.873
7.7497,30.762
7.7194,30.652
7.6893,30.542
7.6592,30.432
7.6293,30.322
7.5995,30.213
7.5698,30.104
7.5402,29.995
7.5107,29.886
7.4813,29.778
7.4521,29.67
7.423,29.561
7.394,29.454
7.3651,29.346
7.3363,29.239
7.3076,29.132
7.2791,29.025
7.2506,28.918
7.2223,28.812
7.194,28.705
7.1659,28.6
7.1379,28.494
7.11,28.388
7.0822,28.283
7.0546,28.178
7.027,28.073
6.9995,27.969
6.9722,27.864
6.9449,27.76
6.9178,27.656
6.8907,27.552
6.8638,27.449
6.837,27.346
6.8103,27.243
6.7836,27.14
6.7571,27.038
6.7307,26.935
6.7044,26.833
6.6782,26.732
6.6521,26.63
6.6261,26.529
6.6002,26.427
6.5744,26.327
6.5487,26.226
6.5231,26.126
6.4976,26.025
6.4722,25.925
6.4469,25.826
6.4218,25.726
6.3967,25.627
6.3717,25.528
6.3468,25.429
6.3219,25.33
6.2972,25.232
6.2726,25.134
6.2481,25.036
6.2237,24.939
6.1994,24.841
6.1751,24.744
6.151,24.647
6.127,24.55
6.103,24.454
6.0792,24.357
6.0554,24.261
6.0317,24.166
6.0082,24.07
5.9847,23.975
5.9613,23.88
5.938,23.785
5.9148,23.69
5.8917,23.596
5.8686,23.501
5.8457,23.407
5.8229,23.314
5.8001,23.22
5.7774,23.127
5.7549,23.034
5.7324,22.941
5.71,22.848
5.6876,22.756
5.6654,22.664
5.6433,22.572
5.6212,22.48
5.5993,22.389
5.5774,22.298
5.5556,22.207
5.5339,22.116
5.5122,22.025
5.4907,21.935
5.4692,21.845
5.4479,21.755
5.4266,21.665
5.4054,21.576
5.3842,21.486
5.3632,21.397
5.3422,21.309
5.3213,21.22
5.3005,21.132
5.2798,21.044
5.2592,20.956
5.2386,20.868
5.2182,20.78
5.1978,20.693
5.1775,20.606
5.1572,20.519
5.1371,20.433
5.117,20.346
5.097,20.26
5.0771,20.174
5.0572,20.089
5.0375,20.003
5.0178,19.918
4.9982,19.833
4.9786,19.748
4.9592,19.663
4.9398,19.579
4.9205,19.494
4.9013,19.41
4.8821,19.327
4.863,19.243
4.844,19.16
4.8251,19.076
4.8062,18.993
4.7874,18.911
4.7687,18.828
4.7501,18.746
4.7315,18.664
4.713,18.582
4.6946,18.5
4.6763,18.419
4.658,18.337
4.6398,18.256
4.6217,18.175
4.6036,18.095
4.5856,18.014
4.5677,17.934
4.5498,17.854
4.532,17.774
4.5143,17.694
4.4967,17.615
4.4791,17.536
4.4616,17.456
4.4442,17.378
4.4268,17.299
4.4095,17.221
4.3923,17.142
4.3751,17.064
4.358,16.986
4.341,16.909
4.324,16.831
4.3071,16.754
4.2903,16.677
4.2735,16.6
4.2568,16.523
4.2402,16.447
4.2236,16.371
4.2071,16.295
4.1906,16.219
4.1743,16.143
4.1579,16.067
4.1417,15.992
4.1255,15.917
4.1094,15.842
4.0933,15.767
4.0773,15.693
4.0614,15.618
4.0455,15.544
4.0297,15.47
4.014,15.396
3.9983,15.323
3.9826,15.249
3.9671,15.176
3.9516,15.103
3.9361,15.03
3.9207,14.958
3.9054,14.885
3.8902,14.813
3.875,14.741
3.8598,14.669
3.8447,14.597
3.8297,14.526
3.8147,14.454
3.7998,14.383
3.785,14.312
3.7702,14.241
3.7554,14.171
3.7408,14.1
3.7262,14.03
3.7116,13.96
3.6971,13.89
3.6826,13.82
3.6682,13.751
3.6539,13.681
3.6396,13.612
3.6254,13.543
3.6112,13.475
3.5971,13.406
3.5831,13.337
3.5691,13.269
3.5551,13.201
3.5412,13.133
3.5274,13.066
3.5136,12.998
3.4999,12.931
3.4862,12.864
3.4725,12.797
3.459,12.73
3.4455,12.663
3.432,12.597
3.4186,12.531
3.4052,12.465
3.3919,12.399
3.3787,12.333
3.3654,12.268
3.3523,12.203
3.3392,12.138
3.3261,12.073
3.3131,12.008
3.3002,11.944
3.2873,11.879
3.2744,11.815
3.2617,11.751
3.2489,11.688
3.2362,11.624
3.2236,11.561
3.211,11.498
3.1984,11.435
3.1859,11.372
3.1735,11.31
3.1611,11.247
3.1487,11.185
3.1364,11.123
3.1241,11.062
3.1119,11.0
3.0998,10.939
3.0877,10.878
3.0756,10.817
3.0636,10.757
3.0516,10.697
3.0397,10.636
3.0278,10.577
3.016,10.517
3.0042,10.458
2.9924,10.398
2.9807,10.339
2.9691,10.281
2.9575,10.222
2.9459,10.164
2.9344,10.106
2.9229,10.049
2.9115,9.9913
2.9001,9.9342
2.8888,9.8773
2.8775,9.8208
2.8663,9.7645
2.8551,9.7085
2.8439,9.6528
2.8328,9.5974
2.8217,9.5423
2.8107,9.4875
2.7997,9.433
2.7888,9.3788
2.7779,9.325
2.767,9.2715
2.7562,9.2183
2.7454,9.1654
2.7347,9.1129
2.724,9.0608
2.7134,9.009
2.7027,8.9576
2.6922,8.9065
2.6817,8.8559
2.6712,8.8056
2.6607,8.7557
2.6503,8.7062
2.64,8.6571
2.6297,8.6085
2.6194,8.5602
