wl,n,k
5.8209,4.1004,18.946
5.8532,4.1166,19.057
5.8856,4.133,19.17
5.9182,4.1497,19.283
5.951,4.1667,19.396
5.984,4.184,19.51
6.0172,4.2016,19.625
6.0505,4.2195,19.74
6.0841,4.2378,19.856
6.1178,4.2563,19.973
6.1517,4.2751,20.09
6.1858,4.2942,20.207
6.2201,4.3137,20.326
6.2545,4.3335,20.444
6.2892,4.3536,20.564
6.3241,4.374,20.684
6.3591,4.3947,20.804
6.3944,4.4158,20.926
6.4298,4.4372,21.047
6.4654,4.4589,21.17
6.5013,4.481,21.293
6.5373,4.5034,21.416
6.5735,4.5261,21.54
6.61,4.5492,21.665
6.6466,4.5727,21.791
6.6834,4.5965,21.917
6.7205,4.6206,22.043
6.7577,4.6452,22.171
6.7952,4.67,22.298
6.8328,4.6953,22.427
6.8707,4.7209,22.556
6.9088,4.7468,22.686
6.9471,4.7732,22.816
6.9856,4.7999,22.947
7.0243,4.827,23.078
7.0632,4.8545,23.211
7.1024,4.8824,23.343
7.1417,4.9107,23.477
7.1813,4.9393,23.611
7.2211,4.9684,23.746
7.2611,4.9978,23.881
7.3014,5.0277,24.017
7.3418,5.0579,24.153
7.3825,5.0886,24.291
7.4234,5.1197,24.428
7.4646,5.1512,24.567
7.506,5.1831,24.706
7.5476,5.2154,24.846
7.5894,5.2482,24.986
7.6315,5.2814,25.127
7.6738,5.315,25.269
7.7163,5.3491,25.411
7.759,5.3836,25.554
7.802,5.4185,25.698
7.8453,5.4539,25.842
7.8888,5.4897,25.987
7.9325,5.526,26.133
7.9765,5.5628,26.279
8.0207,5.6,26.426
8.0651,5.6377,26.573
8.1098,5.6758,26.722
8.1548,5.7144,26.87
8.2,5.7535,27.02
8.2454,5.7931,27.17
8.2911,5.8331,27.321
8.3371,5.8737,27.472
8.3833,5.9147,27.625
8.4297,5.9562,27.777
8.4764,5.9983,27.931
8.5234,6.0408,28.085
8.5707,6.0838,28.24
8.6182,6.1273,28.395
8.6659,6.1714,28.551
8.714,6.216,28.708
8.7623,6.2611,28.866
8.8108,6.3067,29.024
8.8596,6.3528,29.183
8.9088,6.3995,29.342
8.9581,6.4467,29.502
9.0078,6.4945,29.663
9.0577,6.5428,29.825
9.1079,6.5916,29.987
9.1584,6.641,30.15
9.2091,6.691,30.313
9.2602,6.7415,30.477
9.3115,6.7926,30.642
9.3631,6.8442,30.808
9.415,6.8965,30.974
9.4672,6.9493,31.141
9.5196,7.0027,31.309
9.5724,7.0566,31.477
9.6255,7.1112,31.646
9.6788,7.1664,31.815
9.7325,7.2221,31.986
9.7864,7.2785,32.157
9.8406,7.3354,32.328
9.8952,7.393,32.501
9.95,7.4512,32.674
10.005,7.51,32.848
10.061,7.5695,33.022
10.116,7.6295,33.197
10.172,7.6902,33.373
10.229,7.7516,33.549
10.286,7.8135,33.726
10.343,7.8762,33.904
10.4,7.9394,34.083
10.457,8.0034,34.262
10.515,8.0679,34.442
10.574,8.1332,34.622
10.632,8.1991,34.803
10.691,8.2657,34.985
10.75,8.333,35.168
10.81,8.4009,35.351
10.87,8.4696,35.535
10.93,8.5389,35.72
10.991,8.6089,35.905
11.052,8.6796,36.091
11.113,8.751,36.278
11.175,8.8232,36.465
11.237,8.896,36.653
