wl,n
0.3911,2.269
0.3899,2.283
0.3887,2.297
0.3875,2.31
0.3862,2.323
0.385,2.336
0.3839,2.348
0.3827,2.36
0.3815,2.372
0.3803,2.384
0.3792,2.396
0.378,2.408
0.3769,2.421
0.3757,2.433
0.3746,2.446
0.3734,2.459
0.3723,2.473
0.3712,2.486
0.3701,2.499
0.369,2.511
0.3679,2.523
0.3668,2.535
0.3657,2.546
0.3647,2.557
0.3636,2.567
0.3625,2.577
0.3615,2.586
0.3604,2.595
0.3594,2.604
0.3583,2.612
0.3573,2.62
0.3563,2.628
0.3553,2.636
0.3542,2.644
0.3532,2.652
0.3522,2.659
0.3512,2.667
0.3502,2.675
0.3493,2.684
0.3483,2.692
0.3473,2.7
0.3463,2.709
0.3454,2.718
0.3444,2.727
0.3434,2.736
0.3425,2.746
0.3416,2.756
0.3406,2.766
0.3397,2.777
0.3388,2.787
0.3378,2.798
0.3369,2.81
0.336,2.821
0.3351,2.833
0.3342,2.845
0.3333,2.858
0.3324,2.871
0.3315,2.884
0.3306,2.897
0.3297,2.911
0.3289,2.925
0.328,2.939
0.3271,2.954
0.3263,2.969
0.3254,2.984
0.3246,2.999
0.3237,3.015
0.3229,3.031
0.322,3.048
0.3212,3.065
0.3204,3.082
0.3195,3.099
0.3187,3.117
0.3179,3.135
0.3171,3.153
0.3163,3.172
0.3155,3.191
0.3147,3.21
0.3139,3.229
0.3131,3.249
0.3123,3.27
0.3115,3.29
0.3107,3.311
0.31,3.333
0.3092,3.355
0.3084,3.377
0.3077,3.401
0.3069,3.425
0.3061,3.449
0.3054,3.475
0.3046,3.502
0.3039,3.53
0.3031,3.559
0.3024,3.59
0.3017,3.623
0.3009,3.658
0.3002,3.694
0.2995,3.733
0.2988,3.774
0.298,3.818
0.2973,3.863
0.2966,3.911
0.2959,3.961
0.2952,4.012
0.2945,4.064
0.2938,4.118
0.2931,4.172
0.2924,4.226
0.2917,4.279
0.291,4.331
0.2904,4.381
0.2897,4.429
0.289,4.473
0.2883,4.513
0.2877,4.549
0.287,4.58
0.2863,4.606
0.2857,4.626
0.285,4.64
0.2844,4.648
0.2837,4.651
0.2831,4.647
0.2824,4.638
0.2818,4.624
0.2811,4.604
0.2805,4.581
0.2799,4.554
0.2792,4.523
0.2786,4.489
0.278,4.454
0.2774,4.416
0.2768,4.378
0.2761,4.339
0.2755,4.3
0.2749,4.262
0.2743,4.224
0.2737,4.187
0.2731,4.151
0.2725,4.116
0.2719,4.082
0.2713,4.05
0.2707,4.019
0.2701,3.989
0.2695,3.961
0.2689,3.933
0.2684,3.907
0.2678,3.882
0.2672,3.857
0.2666,3.833
0.2661,3.81
0.2655,3.788
0.2649,3.766
0.2644,3.745
0.2638,3.724
0.2632,3.703
0.2627,3.683
0.2621,3.663
0.2616,3.644
0.261,3.625
0.2605,3.606
0.2599,3.587
0.2594,3.569
0.2588,3.551
0.2583,3.533
0.2578,3.516
0.2572,3.498
0.2567,3.481
0.2562,3.464
0.2556,3.448
0.2551,3.431
0.2546,3.415
0.2541,3.399
0.2535,3.383
0.253,3.368
0.2525,3.353
